,date,Status,Device ID,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date,TransMonth,Latitude,Longitude,best_seller
4404,2022-07-07,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Original,Food,15352160706,"Thursday, July 7, 2022",Credit,121,1.5,1,121,1.5,1,1.5,4.25,7/7/2022,7,40.42402234119813,-74.38261320837535,True
4405,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15352300942,"Thursday, July 7, 2022",Cash,145,2.5,1,145,2.5,1,2.5,2.5,7/7/2022,7,40.43573099130568,-74.12521215733176,False
4406,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15352303000,"Thursday, July 7, 2022",Cash,134,2.5,1,134,2.5,1,2.5,2.5,7/7/2022,7,40.43573099130568,-74.12521215733176,True
4407,2022-07-07,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Goldfish Baked - Cheddar,Food,15352328014,"Thursday, July 7, 2022",Credit,120,1.5,1,120,1.5,1,1.5,4.5,7/7/2022,7,40.42402234119813,-74.38261320837535,True
4408,2022-07-07,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Original,Food,15352328014,"Thursday, July 7, 2022",Credit,123,1.5,1,123,1.5,1,1.5,4.5,7/7/2022,7,40.42402234119813,-74.38261320837535,True
4409,2022-07-07,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15352364356,"Thursday, July 7, 2022",Credit,134,2.0,1,134,2.0,1,2.0,3.5,7/7/2022,7,40.417616228892605,-74.42024074949579,True
4410,2022-07-07,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt Original,Food,15352364356,"Thursday, July 7, 2022",Credit,112,1.5,1,112,1.5,1,1.5,3.5,7/7/2022,7,40.417616228892605,-74.42024074949579,False
4411,2022-07-07,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Keto Bar - Creamy Peanut Butter Chocolate,Food,15352460192,"Thursday, July 7, 2022",Cash,139,2.0,1,139,2.0,1,2.0,2.0,7/7/2022,7,40.42402234119813,-74.38261320837535,False
4412,2022-07-07,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,15352637519,"Thursday, July 7, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,7/7/2022,7,40.42402234119813,-74.38261320837535,True
4413,2022-07-07,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Original,Food,15352640943,"Thursday, July 7, 2022",Cash,123,1.5,1,123,1.5,1,1.5,1.5,7/7/2022,7,40.42402234119813,-74.38261320837535,True
4414,2022-07-07,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,15352774122,"Thursday, July 7, 2022",Credit,113,1.5,1,113,1.5,1,1.5,1.5,7/7/2022,7,40.417616228892605,-74.42024074949579,False
4415,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15352778744,"Thursday, July 7, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,7/7/2022,7,40.43573099130568,-74.12521215733176,True
4416,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Monster Energy Original,Carbonated,15352942377,"Thursday, July 7, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,7/7/2022,7,40.43573099130568,-74.12521215733176,True
4417,2022-07-07,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Harvest Cheddar,Food,15352992834,"Thursday, July 7, 2022",Credit,113,1.5,1,113,1.5,1,1.5,3.0,7/7/2022,7,40.42402234119813,-74.38261320837535,True
4418,2022-07-07,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Hungry Buddha - Coconut Cocoa,Food,15353061546,"Thursday, July 7, 2022",Cash,139,2.0,1,139,2.0,1,2.0,2.0,7/7/2022,7,40.417616228892605,-74.42024074949579,False
4419,2022-07-07,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bai Antioxidant - Kupang strawberry kiwi,Non Carbonated,15353344744,"Thursday, July 7, 2022",Cash,144,2.75,1,144,2.75,1,2.75,2.75,7/7/2022,7,40.42402234119813,-74.38261320837535,False
4420,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15353406798,"Thursday, July 7, 2022",Cash,142,1.5,1,142,1.5,1,1.5,1.5,7/7/2022,7,40.43573099130568,-74.12521215733176,True
4421,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutri Grain Apple Cinnamon,Food,15353408557,"Thursday, July 7, 2022",Cash,135,1.5,1,135,1.5,1,1.5,1.5,7/7/2022,7,40.43573099130568,-74.12521215733176,False
4422,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15353740918,"Thursday, July 7, 2022",Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/7/2022,7,40.43573099130568,-74.12521215733176,True
4423,2022-07-07,Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Cheddar Sour Cream and Onion,Food,15353811211,"Thursday, July 7, 2022",Cash,124,1.25,1,124,1.25,1,1.25,1.25,7/7/2022,7,40.417616228892605,-74.42024074949579,False
4424,2022-07-07,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Popchips Potato - Sea Salt,Food,15353853571,"Thursday, July 7, 2022",Cash,111,1.5,1,111,1.5,1,1.5,1.5,7/7/2022,7,40.417616228892605,-74.42024074949579,False
4425,2022-07-07,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Original,Food,15354008408,"Thursday, July 7, 2022",Cash,123,1.5,1,123,1.5,1,1.5,1.5,7/7/2022,7,40.42402234119813,-74.38261320837535,True
4426,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15354196284,"Thursday, July 7, 2022",Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/7/2022,7,40.43573099130568,-74.12521215733176,True
4427,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Sunkist Soda - Orange,Carbonated,15354196562,"Thursday, July 7, 2022",Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/7/2022,7,40.43573099130568,-74.12521215733176,True
4428,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15354669531,"Thursday, July 7, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,7/7/2022,7,40.43573099130568,-74.12521215733176,False
4429,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Lays - Classic,Food,15354740681,"Thursday, July 7, 2022",Cash,123,1.5,1,123,1.5,1,1.5,1.5,7/7/2022,7,40.43573099130568,-74.12521215733176,False
4430,2022-07-07,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Cheddar Jalapeno,Food,15354740552,"Thursday, July 7, 2022",Cash,124,1.5,1,124,1.5,1,1.5,1.5,7/7/2022,7,40.43573099130568,-74.12521215733176,False
4431,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Coca Cola - Regular,Carbonated,15355331364,"Friday, July 8, 2022",Credit,142,1.5,1,142,1.5,1,1.5,1.5,7/8/2022,7,40.43573099130568,-74.12521215733176,True
4432,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15355366761,"Friday, July 8, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4433,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,15355601645,"Friday, July 8, 2022",Credit,112,2.0,1,112,2.0,1,2.0,2.0,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4434,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,15355749043,"Friday, July 8, 2022",Credit,112,2.0,1,112,2.0,1,2.0,2.0,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4435,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15355796682,"Friday, July 8, 2022",Credit,142,1.5,1,142,1.5,1,1.5,4.25,7/8/2022,7,40.417616228892605,-74.42024074949579,True
4436,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,BodyArmor  LYTE - Blueberry Pomegranate,Non Carbonated,15355796682,"Friday, July 8, 2022",Credit,143,2.75,1,143,2.75,1,2.75,4.25,7/8/2022,7,40.417616228892605,-74.42024074949579,False
4437,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15355959183,"Friday, July 8, 2022",Cash,134,2.0,1,134,2.0,1,2.0,2.0,7/8/2022,7,40.417616228892605,-74.42024074949579,True
4438,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15356246899,"Friday, July 8, 2022",Credit,158,2.0,1,158,2.0,1,2.0,2.0,7/8/2022,7,40.417616228892605,-74.42024074949579,False
4439,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Funyuns - Flaming Hot,Food,15356477550,"Friday, July 8, 2022",Cash,110,1.5,1,110,1.5,1,1.5,1.5,7/8/2022,7,40.43573099130568,-74.12521215733176,True
4440,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15356486607,"Friday, July 8, 2022",Cash,145,2.5,1,145,2.5,1,2.5,2.5,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4441,2022-07-08,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Keto Bar - Creamy Peanut Butter Chocolate,Food,15356596648,"Friday, July 8, 2022",Cash,138,2.0,1,138,2.0,1,2.0,2.0,7/8/2022,7,39.62814631227117,-74.34345395291756,False
4442,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Raspberry,Food,15357053323,"Friday, July 8, 2022",Cash,130,1.5,1,130,1.5,1,1.5,1.5,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4443,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Kinder - Bueno - Crispy Creamy Chocolate,Food,15357163212,"Friday, July 8, 2022",Credit,138,2.0,1,138,2.0,1,2.0,2.0,7/8/2022,7,40.417616228892605,-74.42024074949579,False
4444,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Autumns Granola Bar - Cinnamon Almond,Food,15357175297,"Friday, July 8, 2022",Credit,130,2.0,1,130,2.0,1,2.0,2.0,7/8/2022,7,40.417616228892605,-74.42024074949579,False
4445,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15357221277,"Friday, July 8, 2022",Credit,142,1.5,1,142,1.5,1,1.5,1.5,7/8/2022,7,40.417616228892605,-74.42024074949579,True
4446,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15357343344,"Friday, July 8, 2022",Cash,145,2.5,1,145,2.5,1,2.5,2.5,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4447,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,15357344506,"Friday, July 8, 2022",Cash,112,2.0,1,112,2.0,1,2.0,2.0,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4448,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pringles - Sour Cream & Onion,Food,15357514428,"Friday, July 8, 2022",Credit,162,4.0,1,162,4.0,1,4.0,4.0,7/8/2022,7,40.417616228892605,-74.42024074949579,False
4449,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15357644300,"Friday, July 8, 2022",Cash,122,1.25,1,122,1.25,1,1.25,1.25,7/8/2022,7,40.417616228892605,-74.42024074949579,True
4450,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15357833430,"Friday, July 8, 2022",Credit,131,2.0,1,131,2.0,1,2.0,2.0,7/8/2022,7,40.417616228892605,-74.42024074949579,True
4451,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Popchips Potato - Sea Salt,Food,15357924878,"Friday, July 8, 2022",Cash,111,1.5,1,111,1.5,1,1.5,1.5,7/8/2022,7,40.417616228892605,-74.42024074949579,False
4452,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - White Cheddar,Food,15357931387,"Friday, July 8, 2022",Cash,123,1.25,1,123,1.25,1,1.25,1.25,7/8/2022,7,40.417616228892605,-74.42024074949579,False
4453,2022-07-08,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Pop Corners - Sea Salt,Food,15357954230,"Friday, July 8, 2022",Cash,114,1.5,1,114,1.5,1,1.5,1.5,7/8/2022,7,39.62814631227117,-74.34345395291756,False
4454,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15358013807,"Friday, July 8, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4455,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Cheddar Sour Cream and Onion,Food,15358107570,"Friday, July 8, 2022",Cash,124,1.25,1,124,1.25,1,1.25,1.25,7/8/2022,7,40.417616228892605,-74.42024074949579,False
4456,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,15358357737,"Friday, July 8, 2022",Cash,132,1.5,1,132,1.5,1,1.5,1.5,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4457,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15358368406,"Friday, July 8, 2022",Cash,114,2.0,1,114,2.0,1,2.0,2.0,7/8/2022,7,40.43573099130568,-74.12521215733176,True
4458,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15358386821,"Friday, July 8, 2022",Cash,145,2.5,1,145,2.5,1,2.5,2.5,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4459,2022-07-08,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15358544196,"Friday, July 8, 2022",Cash,134,2.0,1,134,2.0,1,2.0,2.0,7/8/2022,7,40.417616228892605,-74.42024074949579,True
4460,2022-07-08,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Original,Food,15358785172,"Friday, July 8, 2022",Cash,123,1.5,1,123,1.5,1,1.5,1.5,7/8/2022,7,40.42402234119813,-74.38261320837535,True
4461,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15359450717,"Friday, July 8, 2022",Cash,145,2.5,1,145,2.5,1,2.5,2.5,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4462,2022-07-08,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Food,15359451288,"Friday, July 8, 2022",Cash,112,2.0,1,112,2.0,1,2.0,2.0,7/8/2022,7,40.43573099130568,-74.12521215733176,False
4463,2022-07-09,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Funyuns - Flaming Hot,Food,15359967674,"Saturday, July 9, 2022",Cash,110,1.5,1,110,1.5,1,1.5,1.5,7/8/2022,7,40.43573099130568,-74.12521215733176,True
4464,2022-07-09,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15360315758,"Saturday, July 9, 2022",Cash,145,2.5,1,145,2.5,1,2.5,2.5,7/9/2022,7,40.43573099130568,-74.12521215733176,False
4465,2022-07-09,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,KitKat - Crisp Wafers,Food,15360315991,"Saturday, July 9, 2022",Cash,138,2.5,1,138,2.5,1,2.5,2.5,7/9/2022,7,40.43573099130568,-74.12521215733176,True
4466,2022-07-09,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Belvita Snack Bites - Cinnamon BS Go Paks,Food,15360666627,"Saturday, July 9, 2022",Credit,154,3.0,1,154,3.0,1,3.0,3.0,7/9/2022,7,40.417616228892605,-74.42024074949579,False
4467,2022-07-09,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Peach,Non Carbonated,15360794777,"Saturday, July 9, 2022",Credit,145,2.5,1,145,2.5,1,2.5,2.5,7/9/2022,7,40.43573099130568,-74.12521215733176,False
4468,2022-07-09,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Cheddar,Food,15360844778,"Saturday, July 9, 2022",Cash,114,2.5,1,114,2.5,1,2.5,2.5,7/9/2022,7,40.417616228892605,-74.42024074949579,False
4469,2022-07-09,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Goldfish Baked - Cheddar,Food,15361020383,"Saturday, July 9, 2022",Cash,120,1.5,1,120,1.5,1,1.5,1.5,7/9/2022,7,40.42402234119813,-74.38261320837535,True
4470,2022-07-09,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Kinder - Bueno - Crispy Creamy Chocolate,Food,15361179732,"Saturday, July 9, 2022",Credit,138,2.0,1,138,2.0,1,2.0,2.0,7/9/2022,7,40.417616228892605,-74.42024074949579,False
4471,2022-07-09,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15361272365,"Saturday, July 9, 2022",Cash,142,1.5,1,142,1.5,1,1.5,1.5,7/9/2022,7,40.417616228892605,-74.42024074949579,True
4472,2022-07-09,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15361762051,"Saturday, July 9, 2022",Credit,122,1.5,1,122,1.5,1,1.5,1.5,7/9/2022,7,40.42402234119813,-74.38261320837535,True
4473,2022-07-09,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,15361773191,"Saturday, July 9, 2022",Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/9/2022,7,40.42402234119813,-74.38261320837535,True
4474,2022-07-09,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Pop Corners - Sea Salt,Food,15361822906,"Saturday, July 9, 2022",Credit,110,1.5,1,110,1.5,1,1.5,1.5,7/9/2022,7,40.42402234119813,-74.38261320837535,False
4475,2022-07-09,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Harvest Cheddar,Food,15361830288,"Saturday, July 9, 2022",Credit,113,1.5,1,113,1.5,1,1.5,4.5,7/9/2022,7,40.42402234119813,-74.38261320837535,True
4476,2022-07-09,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,15361891288,"Saturday, July 9, 2022",Cash,146,3.0,1,146,3.0,1,3.0,3.0,7/9/2022,7,40.42402234119813,-74.38261320837535,True
4477,2022-07-09,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Iberia Coconut Water,Non Carbonated,15361927673,"Saturday, July 9, 2022",Credit,140,2.0,1,140,2.0,1,2.0,2.0,7/9/2022,7,40.417616228892605,-74.42024074949579,False
4478,2022-07-09,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15362301982,"Saturday, July 9, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,7/9/2022,7,40.43573099130568,-74.12521215733176,False
4479,2022-07-09,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15362330933,"Saturday, July 9, 2022",Credit,144,1.5,1,144,1.5,1,1.5,1.5,7/9/2022,7,40.42402234119813,-74.38261320837535,True
4480,2022-07-09,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15362594099,"Saturday, July 9, 2022",Credit,145,2.5,1,145,2.5,1,2.5,2.5,7/9/2022,7,40.42402234119813,-74.38261320837535,False
4481,2022-07-09,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15362673018,"Saturday, July 9, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,7/9/2022,7,40.43573099130568,-74.12521215733176,False
4482,2022-07-09,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutri Grain Apple Cinnamon,Food,15362673071,"Saturday, July 9, 2022",Cash,135,1.5,1,135,1.5,1,1.5,1.5,7/9/2022,7,40.43573099130568,-74.12521215733176,False
4483,2022-07-09,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15362806340,"Saturday, July 9, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,7/9/2022,7,40.43573099130568,-74.12521215733176,False
4484,2022-07-09,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15363060469,"Saturday, July 9, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,7/9/2022,7,40.43573099130568,-74.12521215733176,False
4485,2022-07-09,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Snapple Tea - Lemon,Non Carbonated,15363062002,"Saturday, July 9, 2022",Cash,143,2.5,1,143,2.5,1,2.5,2.5,7/9/2022,7,40.43573099130568,-74.12521215733176,False
4486,2022-07-10,Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Goldfish Baked - Cheddar,Food,15363885067,"Sunday, July 10, 2022",Cash,125,1.25,1,125,1.25,1,1.25,1.25,7/10/2022,7,39.62814631227117,-74.34345395291756,True
4487,2022-07-10,Processed,VJ300320692,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15364199058,"Sunday, July 10, 2022",Cash,110,1.5,1,110,1.5,1,1.5,1.5,7/10/2022,7,40.417616228892605,-74.42024074949579,True
4488,2022-07-10,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15364276119,"Sunday, July 10, 2022",Credit,158,2.5,1,158,2.5,1,2.5,6.0,7/10/2022,7,40.417616228892605,-74.42024074949579,False
4489,2022-07-10,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15364276119,"Sunday, July 10, 2022",Credit,146,3.5,1,146,3.5,1,3.5,6.0,7/10/2022,7,40.417616228892605,-74.42024074949579,False
4490,2022-07-10,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15364287949,"Sunday, July 10, 2022",Credit,134,2.0,1,134,2.0,1,2.0,4.0,7/10/2022,7,40.417616228892605,-74.42024074949579,True
4491,2022-07-10,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Zone Perfect - Chocolate Chip Cookie Dough,Food,15364287949,"Sunday, July 10, 2022",Credit,136,2.0,1,136,2.0,1,2.0,4.0,7/10/2022,7,40.417616228892605,-74.42024074949579,False
4492,2022-07-10,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15364456475,"Sunday, July 10, 2022",Cash,142,1.5,1,142,1.5,1,1.5,1.5,7/10/2022,7,40.417616228892605,-74.42024074949579,True
4493,2022-07-10,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15364528539,"Sunday, July 10, 2022",Credit,143,2.0,1,143,2.0,1,2.0,2.0,7/10/2022,7,40.42402234119813,-74.38261320837535,True
4494,2022-07-10,Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15364576024,"Sunday, July 10, 2022",Credit,134,2.0,1,134,2.0,1,2.0,2.0,7/10/2022,7,40.417616228892605,-74.42024074949579,True
4495,2022-07-10,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15364629613,"Sunday, July 10, 2022",Credit,143,2.0,1,143,2.0,1,2.0,2.0,7/10/2022,7,40.42402234119813,-74.38261320837535,True
4496,2022-07-10,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,BodyArmor LYTE  - Peach Mango,Water,15364715480,"Sunday, July 10, 2022",Credit,145,2.75,1,145,2.75,1,2.75,2.75,7/10/2022,7,40.42402234119813,-74.38261320837535,False
4497,2022-07-10,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,15364981385,"Sunday, July 10, 2022",Cash,140,1.5,1,140,1.5,1,1.5,1.5,7/10/2022,7,40.42402234119813,-74.38261320837535,True
4498,2022-07-10,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,KitKat - Crisp Wafers,Food,15365123977,"Sunday, July 10, 2022",Cash,130,2.0,1,130,2.0,1,2.0,2.0,7/10/2022,7,40.42402234119813,-74.38261320837535,True
4499,2022-07-10,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Snapple Tea - Lemon,Non Carbonated,15365124768,"Sunday, July 10, 2022",Credit,145,2.5,1,145,2.5,1,2.5,2.5,7/10/2022,7,40.42402234119813,-74.38261320837535,False
4500,2022-07-10,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Poland Springs Water,Water,15365128954,"Sunday, July 10, 2022",Credit,143,2.0,1,143,2.0,1,2.0,2.0,7/10/2022,7,40.42402234119813,-74.38261320837535,True
4501,2022-07-10,Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15365132475,"Sunday, July 10, 2022",Credit,122,1.5,1,122,1.5,1,1.5,1.5,7/10/2022,7,40.42402234119813,-74.38261320837535,True
4502,2022-07-11,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Food,15366234983,"Monday, July 11, 2022",Credit,132,1.5,1,132,1.5,1,1.5,1.5,7/11/2022,7,40.43573099130568,-74.12521215733176,False
4503,2022-07-11,Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Harvest Cheddar,Food,15367019531,"Monday, July 11, 2022",Credit,113,1.5,1,113,1.5,1,1.5,3.0,7/11/2022,7,40.42402234119813,-74.38261320837535,True
4504,2022-07-11,Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Cheetos - Fleming Hot Crunchy,Food,15367153311,"Monday, July 11, 2022",Cash,122,1.5,1,122,1.5,1,1.5,1.5,7/11/2022,7,40.43573099130568,-74.12521215733176,True
